No,WELL NAME,ABBREVIATION,UWI,BLOCK #,WELL TYPE,LATITUDE,LONGITUDE,NORTHING,EASTING,MSL,CONTROL PT,DATE,SURVEYOR,OPERATOR,PAS,Remark,GISUPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,SIMBIR EAST-2,,S01-089c-06-687-01,HEGLIG 2b DA,,09554111N,29290443E,1098480.256,772437.418,399.178,BAS-1,"August 07,2014",Waleed/A.RAHMAN,,,OFFSET 2.49M BRG 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,BAMBOO-22,,S01-068a-17-664-01,HEGLIG 2a EA,,10165022N,29233396E,1137415.688,762080.196,406.115,664-003,"August 15,2014",Faisal/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,NEEM NORTH-11,,S01-056a-01-639-01,KAIKANG 4 EA,,10572571N,28324194E,1211673.384,668823.217,512.162,639-003,"September 08, 2014",Aiad,,,OFFSET 1.47M BRG 290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,NEEM NORTH-12,,S01-057c-01-639-01,KAIKANG 4 EA,,10571027N,28331379E,1211203.773,669792.784,515.569,639-003,"September 08, 2014",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,AZRAQ K-10,,S01-083d-31-613-01,KAIKANG 4 EA,,11003379N,28312522E,1217440.087,666464.944,472.072,639-003,"September 09, 2014",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,AZRAQ X-4,,S01-049a-36-612-01,KAIKANG 4 EA,,11025929N,28290378E,1221888.745,662149.232,496.562,639-003,"September 09, 2014",Aiad,,,OFFSET 2.02M BRG 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,HILBA C-2,,S01-065b-36-612-01,KAIKANG 4 EA,,11014948N,28272204E,1219728.848,659072.018,515.807,639-003,"September 09, 2014",Aiad,,,OFFSET 1.67M BRG 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,AZRAQ Z-1,,S01-039d-31-613-01,KAIKANG 4 EA,,11031171N,28342014E,1222319.469,671748.965,484.347,639-003,"October 07, 2014",Aiad,,,OFFSET 1.95M BRG 311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,AZRAQ A-1,,S01-005a-31-613-01,KAIKANG 4 EA,,11045109N,28320758E,1225351.896,667709.927,486.573,639-003,"October 07, 2014",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,BAMBOO WEST-50,,S01-064b-17-664-01,HEGLIG 2a EA,,10165672N,29215440E,1137593.015,759047.999,406.293,664-003,"October 23, 2014",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,HEGLIG-79,,S01-051a-06-687-01,HEGLIG 2b DA,,09572658N,29251297E,1101670.35,765359.876,400.005,BAS-001,"October 28, 2014",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,AZRAQ K-9,,S01-060b-36-612-01,KAIKANG 4 EA,,11022419N,28294852E,1220817.114,663512.6,482.589,639-003,"November 02,2014",Abdelrahman ,,,OFFSET 2.33M BRG 340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,AZRAQ NORTH-6,,S01-032c-31-613-01,KAIKANG 4 EA,,11030793N,28303810E,1222168.542,665010.616,490.555,639-003,"November 02,2014",Abdelrahman ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,AZRAQ NORTH-7,,S01-031c-31-613-01,KAIKANG 4 EA,,11031237N,28300645E,1222300.124,664049.353,496.551,639-003,"November 02,2014",Abdelrahman ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,LALOBA-10,,S01-060b-35-664-01,HEGLIG 2b DA,,10022862N,29245121E,1110949.565,764628.75,395.908,BAS-01,"October 31,2014",Abdelrahman ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,BAMBOO WEST-47,,S01-053c-17-664-01,HEGLIG 2a EA,,10170729N,29211278E,1137908.553,757778.466,406.126,664-003,"November 29,2014",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,LALOBA-09,,S01-049b-35-664-01,HEGLIG 2b DA,,10025974N,29242456E,1111899.948,763809.804,401.198,BAS-001,"December 18,2014",Faisal/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,LALOBA-10,,S01-060b-35-664-01,HEGLIG 2b DA,,10022862N,29245121E,1110949.569,764628.783,401.411,BAS-001,"December 18,2014",Faisal/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,LALOBA-11,,S01-007d-35-664-01,HEGLIG 2b DA,,10043715N,29231635E,1114878.884,761710.081,401.549,BAS-001,"December 18,2014",Faisal/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,TOMA-11,,S01-027d-06-687-01,HEGLIG 2b DA,,09584461N,29282085E,1104110.987,771067.189,399.704,BAS-001,"December 27,2014",Faisal/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,HAMRA EAST-27,,S01-024a-12-687-01,HEGLIG 2a EA,,09535982N,29264217E,1095334.632,768124.978,398.178,687-002,"February 21, 2015",Aiad,,,OFFSET 1.14m BRG 303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,HAMRA EAST-28,,S01-015c-12-687-01,HEGLIG 2b DA,,09540504N,29270437E,1095500.014,768800.38,398.705,687-002,"February 21, 2015",Aiad,,,OFFSET 1.53m BRG 164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,HAMRA EAST-29,,S01-014d-12-687-01,HEGLIG 2b DA,,09540252N,29265318E,1095420.273,768459.818,399.138,687-002,"February 21, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,HAMRA SOUTH EAST-13,,S01-012d-12-687-01,HEGLIG 2b DA,,09540294N,29255214E,1095419.543,766599.39,398.501,687-002,"February 21, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,LALOBA-8,,S01-028c-35-664-01,HEGLIG 2b DA,,10033843N,29234464E,1113080.355,762585.244,401.400,BAS-001,"February 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,TOMA-12,,S01-007c-06-687-01,HEGLIG 2b DA,,09593623N,29280291E,1105693.609,770508.611,400.83,BAS-001,"February 28, 2015",Aiad,,,OFFSET 1.93m BRG 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,BARKI-12,,S01-058d-05-687-01,HEGLIG 2b DA,,09570520N,29235095E,1100994.785,762865.197,399.462,BAS-001,"February 28, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,BAMBOO AG-5,,S01-018b-23-664-01,HEGLIG 2a EA,,10141972N,29234527E,1132792.355,762458.802,404.465,664-003,"March 11,2015",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,BAMBOO W-48,,S01-053b-17-664-01,HEGLIG 2a EA,,10171811N,29212494E,1138243.885,758146.243,406.424,664-003,"March 11,2015",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,SIMBIR NORTH-1R,,S01-076c-05-687-01,HEGLIG 2b DA,,09560455N,29224014E,1099115.054,760720.864,398.797,BAS-1,"March 19,2015",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,SIMBIR NORTH-5,,S01-086a-05-687-01,HEGLIG 2b DA,,09555023N,29224189E,1098675.217,760777.043,398.364,BAS-1,"March 19,2015",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,BAMBOO-24,,S01-048c-17-664-01,HEGLIG 2a EA,,10173716N,29234045E,1138859.982,762267.077,406.48,664-003,"March 25,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,BAMBOO WEST-52,,S01-097a-17-664-01,HEGLIG 2a EA,,10152670N,29230464E,1134841.973,761206.718,405.153,664-003,"March 25,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,BAMBOO WEST-53,,S01-054a-17-664-01,HEGLIG 2a EA,,10172704N,29214490E,1138522.955,758751.75,406.151,664-003,"March 25,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,BAMBOO-25,,S01-079b-17-664-01,HEGLIG 2a EA,,10162403N,29242352E,1136621.997,763594.859,405.587,664-003,"March 29,2015",Waleed/A.RAHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,EL MAHAFIR-1,,S01-037d-10-687-01,HEGLIG 2a EA,,09531105N,29182723E,1093728.131,753050.743,395.705,687-002,"April 12, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,HAMRA SOUTH EAST-12,,S01-033b-12-687-01,HEGLIG 2a EA,,09532813N,29261747E,1094354.982,767379.21,397.72,687-002,"April 22, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,HAMRA SOUTH EAST-14,,S01-023a-12-687-01,HEGLIG 2a EA,,09535011N,29261422E,1095030.112,767275.306,397.525,687-002,"April 22, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,GARAAD-5,,S01-075b-34-664-01,HEGLIG 2a EA,,10012836N,29172524E,1109000.131,751055.963,399.126,BAS-001,"April 24, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,BAMBOO WEST-49,,S01-065d-17-664-01,HEGLIG 2a EA,,10163989N,29221810E,1137081.192,759773.116,405.874,664-003,"May 5, 2015",Aiad,,,OFFSET 1.58m BRG 235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,BAMBOO WEST-51,,S01-007b-23-664-01,HEGLIG 2a EA,,10145786N,29232481E,1133960.112,761827.253,405.232,664-003,"May 5, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,KODA-1,,S01-053c-29-664-01,HEGLIG 2a EA,,10070687N,29210271E,1119451.445,757606.199,401.908,664-003,"May 15,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,BAMBOO-27,,S01-068a-17-664-01,HEGLIG 2a EA,,10170000N,29233249E,1137716.257,762033.235,406.302,664-003,"May 18,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,NEEM-21,,S01-018d-07-639-01,KAIKANG 4 EA,,10540245N,28335501E,1205439.612,671074.151,516.337,639-003,"June  01,2015",A/Rahman,,,OFFSET 1.20m BRG 232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,NEEM-24,,S01-018d-07-639-01,KAIKANG 4 EA,,10540428N,28335130E,1205495.244,670961.061,515.741,639-003,"June  01,2015",A/Rahman,,,OFFSET 1.95m BRG 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,NEEM-27,,S01-018c-07-639-01,KAIKANG 4 EA,,10540874N,28334027E,1205630.496,670625.448,514.26,639-003,"June  01,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,NEEM-13R,,S01-018d-07-639-01,KAIKANG 4 EA,,10540541N,28335565E,1205530.563,671093.128,516.264,639-003,"June  01,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,NEEM MAIN-12,,S01-030c-07-639-01,KAIKANG 4 EA,,10533420N,28343259E,1204577.701,672219.965,515.405,639-003,"June  08,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,NEEM-15,,S01-040a-07-639-01,KAIKANG 4 EA,,10532624N,28343140E,1204333.03,672184.948,514.267,639-003,"June  08,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,NEEM-22,,S01-029c-07-639-01,KAIKANG 4 EA,,10533907N,28341479E,1204724.534,671678.434,515.054,639-003,"June  08,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,NEEM K-8,,S01-037b-07-639-01,KAIKANG 4 EA,,10532764N,28332611E,1204365.476,670201.961,518.512,639-003,"June  08,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,BAMBOO AG-1,,S01-018d-23-664-01,HEGLIG 2a EA,,10140169N,29235132E,1132239.484,762647.303,403.824,664-003,"June 20,2015",Waleed/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,BAMBOO-26,,S01-047a-17-664-01,HEGLIG 2a EA,,10175845N,29230385E,1139506.078,761147.926,406.376,664-003,"June 20,2015",Waleed/Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,NEEM-19,,S01-019c-07-639-01,KAIKANG 4 EA,,10541321N,28340930E,1205772.574,671506.448,516.638,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,NEEM-25,,S01-019c-07-639-01,KAIKANG 4 EA,,10540347N,28341115E,1205473.538,671563.986,516.913,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,NEEM-26,,S01-019a-07-639-01,KAIKANG 4 EA,,10541826N,28340593E,1205927.2,671403.186,516.438,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,NEEM-28,,S01-019d-07-639-01,KAIKANG 4 EA,,10540132N,28342004E,1205408.922,671834.279,516.784,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,NEEM-29,,S01-028b-07-639-01,KAIKANG 4 EA,,10535576N,28335953E,1205234.865,671212.382,516.553,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,NEEM-31,,S01-028d-07-639-01,KAIKANG 4 EA,,10534319N,28335345E,1204847.655,671029.958,516.35,639-003,"July 25, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,AZRAQ F-2,,S01-097c-31-613-01,KAIKANG 4 EA,,11001269N,28331144E,1216808.186,669692.621,491.313,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,AZRAQ F-3,,S01-097c-31-613-01,KAIKANG 4 EA,,11000034N,28331116E,1216428.846,669685.858,494.584,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,AZRAQ F-4,,S01-096d-31-613-01,KAIKANG 4 EA,,11000019N,28325172E,1216420.982,669095.842,492.151,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,AZRAQ FN-1,,S01-076c-31-613-01,KAIKANG 4 EA,,11010057N,28323006E,1218272.878,668428.956,484.639,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,AZRAQ G-1,,S01-099a-31-613-01,KAIKANG 4 EA,,11002045N,28340665E,1217055.549,671367.041,509.098,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,AZRAQ K-5,,S01-084a-31-613-01,KAIKANG 4 EA,,11004643N,28313584E,1217830.088,666785.135,468.401,639-003,"July 26, 2015",Aiad,,,OFFSET 0.30m BRG 317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,AZRAQ O-1,,S01-078d-31-613-01,KAIKANG 4 EA,,11010522N,28335357E,1218428.795,670962.87,512.939,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,AZRAQ P-1,,S01-065a-32-613-01,KAIKANG 4 EA,,11015474N,28370808E,1219981.684,676859.131,505.522,639-003,"July 26, 2015",Aiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,AZRAQ F-1,,S01-096d-31-613-01,KAIKANG 4 EA,,11001089N,28324522E,1216748.752,668896.829,487.833,639-003,"July 26, 2015",Aiad,,,OFFSET 1.75m BRG 185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,EL SANDAL SW-3,,S01-080a-01-639-01,KAIKANG 4 EA,,10562031N,28343788E,1209682.258,672353.981,513.129,639-003,"July 26, 2015",Aiad,,,OFFSET 2.23m BRG 199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,EL SANDAL SW-9,,S01-069b-01-639-01,KAIKANG 4 EA,,10565725N,28341729E,1210813.758,671722.81,516.86,639-003,"July 26, 2015",Aiad,,,OFFSET 1.90m BRG 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,NEEM K-7,,S01-037b-07-639-01,KAIKANG 4 EA,,10532332N,28331609E,1204231.202,669898.347,518.716,639-003,"July 26, 2015",Aiad,,,OFFSET 0.30m BRG 317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,GARAAD-6,,S01-076c-34-664-01,HEGLIG 2a EA,,10011304N,29173423E,1108531.17,751333.08,399.188,BAS-001,"July 31,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,BAMBOO EAST-2,,S01-029c-17-664-01,HEGLIG 2a EA,,10183301N,29240569E,1140582.526,763022.415,406.424,664-003,"August 15,2015",A/Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,BAMBOO BASEMENT-1,,S01-019b-23-664-01,HEGLIG 2a EA,,10141805N,29242412E,1132750.040,763642.292,403.110,664-003,"November 3, 2015",WALEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,SIMBIR W-9,,S01-063a-12-687-01,HEGLIG 2a EA,,9515829N,29260681E,1091591.283,767074.519,403.294,687-002,"October  30,2015",WALEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,HILB NE-2,,S01-036d-36-612-01,KAIKANG 4 EA,,11031254N,28275380E,1222285.627,660023.632,514.011,639-003,"Dec. 26,2015",WALEED,,,OFFSET 1.4 BRG 200 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,AZRAQ X-1,,S01-049a-36-612-01,KAIKANG 4 EA,,11024965N,28290244E,1221592.584,662110.341,495.964,639-003,"Dec. 26,2015",WALEED,,,OFFSET 1.4 BRG 132 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,AZRAQ K-8,,S01-051c-31-613-01,KAIKANG 4 EA,,11021293N,28301440E,1220475.242,664300.090,477.040,639-003,"Dec. 26,2015",WALEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,AZRAQ Y-1,,S01-028a-36-612-01,KAIKANG 4 EA,,11035343N,28283906E,1223548.597,661391.201,511.742,639-003,"Dec. 26,2015",WALEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,HILBA K-1,,S01-057c-36-612-01,KAIKANG 4 EA,,11020712N,28280546E,1220277.348,660387.476,509.457,639-003,"Dec. 26,2015",WALEED,,,OFFSET 1.4 BRG 55 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,HILBA NE-1,,S01-047c-36-612-01,KAIKANG 4 EA,,11023810N,28281271E,1221230.161,660602.677,509.605,639-003,"Dec. 26,2015",WALEED,,,OFFSET 1.4 BRG 215 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,NEEM E-11,,S01-010d-07-639-01,KAIKANG 4 EA,,10544134N,28345256E,1206643.645,672815.669,517.990,639-003,"Dec. 26,2015",WALEED,,,OFFSET 1.4 BRG 85 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,AZRAQ B-1,,S01-045c-03-639-01,KAIKANG 4 EA,,10573476N,28421330E,1212044.973,686169.217,478.677,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,NEEM TS-1,,S01-058a-09-639-01,KAIKANG 4 EA,,10522171N,28434044E,1202441.038,688869.901,448.141,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,NEEM TW-1,,S01-013b-09-639-01,KAIKANG 4 EA,,10542207N,28412653E,1206115.379,684780.8445,460.746,639-003,"Feb. 14,2016",Waleed,,,OFFSET 1.8 BRG 233 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,NEEM TW-2,,S01-023d-09-639-01,KAIKANG 4 EA,,10534233N,28412514E,1204895.039,684746.943,466.778,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,NEEM TW-3,,S01-014d-09-639-01,KAIKANG 4 EA,,10540678N,28414575E,1205649.835,685368.703,458.009,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,AZRAQ SW-4,,S01-081d-31-613-01,KAIKANG 4 EA,,11004270N,28302375E,1217704.422,664597.849,476.254,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,HILBA D-1,,S01-100c-36-612-01,KAIKANG 4 EA,,11000533N,28293561E,1216547.456,663140.9554,484.687,639-003,"Feb. 14,2016",Waleed,,,OFFSET 2  BRG 217 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,HILBA NE-3,,S01-047a-36-612-01,KAIKANG 4 EA,,11024987N,28280531E,1221592.775,660375.807,512.16,639-003,"Feb. 14,2016",Waleed,,,OFFSET 2  BRG 340 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,HILBA NW-3,,S01-064a-36-612-01,KAIKANG 4 EA,,11014641N,28263500E,1219627.668,657644.947,508.886,639-003,"Feb. 14,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,NEEM-20,,S01-018c-07-639-01,KAIKANG 4 EA,,10540740N,28333172E,1205586.549,670365.175,513.745,639-003,"Feb. 14,2016",Waleed,,,OFFSET 2  BRG 210 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,AZRAQ J-1,,S01-098a-25-613-01,KAIKANG 4 EA,,11052089N,28333348E,1226281.136,670312.148,484.23,639-003,"April 12,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,AZRAQ N-4,,S01-040b-36-612-01,KAIKANG 4 EA,,11032669N,28294907E,1222739.724,663519.5782,501.86,639-003,"April 12,2016",Waleed,,,OFFSET 2  BRG 348 DEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,AZRAQ N-9,,S01-030c-36-612-01,KAIKANG 4 EA,,11033394N,28294258E,1222959.277,663321.811,504.082,639-003,"April 12,2016",Waleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
